T,theta,sigma_u,sigma_d,sigma_s,eta_u,eta_d,eta_s,Phi1,Phi2
100.0,11.22477796076938,1.472977570137327,1.4729775701373338,2.225222205729244,1.0952265498823954,1.095226549882389,0.04281269384691027,0.003858927462625328,0.003858927462625328
100.0,11.23477796076938,1.478300512417063,1.4783005124170279,2.2252448498974355,1.0882142119197677,1.0882142119198122,0.04253857971191561,0.003857949253084346,0.003857949253084346
100.0,11.24477796076938,1.483588758981437,1.4835887589814278,2.2252673705714634,1.0811765708853691,1.08117657088538,0.0422634764731895,0.003856977706934327,0.003856977706934327
100.0,11.25477796076938,1.4888421957212357,1.4888421957212197,2.2252897667880336,1.0741137965630394,1.07411379656306,0.041987390767629515,0.003856012839415686,0.003856012839415686
100.0,11.26477796076938,1.4940607093316525,1.4940607093316252,2.225312037588482,1.0670260591964633,1.0670260591965006,0.041710329250106044,0.0038550546656368496,0.0038550546656368496
100.0,11.274777960769379,1.499244187313686,1.4992441873136813,2.225334182018849,1.059913529485556,1.0599135294855644,0.041432298593321176,0.003854103200574525,0.003854103200574525
100.0,11.284777960769379,1.504392517975495,1.5043925179755102,2.2253561991299273,1.0527763785828388,1.0527763785828135,0.04115330548767395,0.0038531584590741305,0.0038531584590741305
100.0,11.29477796076938,1.5095055904336734,1.5095055904336738,2.2253780879773055,1.0456147780899485,1.0456147780899492,0.04087335664111925,0.0038522204558500794,0.0038522204558500794
100.0,11.30477796076938,1.5145832946144868,1.5145832946144968,2.225399847621438,1.0384289000541778,1.0384289000541609,0.04059245877902718,0.0038512892054861237,0.0038512892054861237
100.0,11.31477796076938,1.5196255212552503,1.5196255212552794,2.225421477127696,1.0312189169647736,1.0312189169647308,0.04031061864405012,0.0038503647224357317,0.0038503647224357317
100.0,11.32477796076938,1.5246321619055863,1.5246321619055634,2.225442975566416,1.0239850017494287,1.0239850017494572,0.04002784299597945,0.003849447021022368,0.003849447021022368
100.0,11.33477796076938,1.5296031089285282,1.5296031089285267,2.2254643420129696,1.016727327770935,1.0167273277709357,0.039744138611605515,0.003848536115439882,0.003848536115439882
100.0,11.34477796076938,1.5345382555020233,1.5345382555019973,2.2254855755477956,1.0094460688232878,1.009446068823329,0.03945951228458801,0.003847632019752834,0.003847632019752834
100.0,11.354777960769379,1.5394374956199155,1.5394374956199115,2.225506675256473,1.0021413991285049,1.0021413991285102,0.03917397082530591,0.0038467347478968075,0.0038467347478968075
100.0,11.364777960769379,1.5443007240933553,1.544300724093353,2.2255276402297612,0.9948134933327896,0.9948134933327917,0.038887521060729895,0.0038458443136787537,0.0038458443136787537
100.0,11.374777960769379,1.549127836551876,1.549127836551884,2.2255484695636607,0.9874625265032054,0.987462526503193,0.03860016983427585,0.0038449607307773437,0.0038449607307773437
100.0,11.38477796076938,1.553918729444662,1.553918729444664,2.2255691623594664,0.9800886741240237,0.980088674124021,0.038311924005667304,0.0038440840127432663,0.0038440840127432663
100.0,11.39477796076938,1.5586733000416988,1.5586733000416935,2.225589717723807,0.9726921120932367,0.9726921120932432,0.038022790450809286,0.003843214172999605,0.003843214172999605
100.0,11.40477796076938,1.56339144643493,1.5633914464349465,2.2256101347687176,0.9652730167190361,0.9652730167190098,0.03773277606162837,0.003842351224842118,0.003842351224842118
100.0,11.41477796076938,1.5680730675395027,1.56807306753951,2.225630412611679,0.9578315647161785,0.9578315647161657,0.03744188774595574,0.0038414951814395738,0.0038414951814395738
100.0,11.42477796076938,1.5727180630947777,1.5727180630948017,2.2256505503756623,0.9503679332026118,0.9503679332025773,0.03715013242737701,0.0038406460558341403,0.0038406460558341403
100.0,11.43477796076938,1.5773263336656205,1.577326333665598,2.225670547189197,0.9428822996957636,0.9428822996958013,0.03685751704509527,0.00383980386094161,0.00383980386094161
100.0,11.444777960769379,1.5818977806433148,1.5818977806433496,2.2256904021864123,0.9353748421092941,0.9353748421092352,0.03656404855379864,0.0038389686095518043,0.0038389686095518043
100.0,11.45477796076938,1.5864323062470014,1.5864323062469659,2.225710114507084,0.927845738749063,0.9278457387491218,0.036269733923519336,0.0038381403143288592,0.0038381403143288592
100.0,11.464777960769378,1.590929813524332,1.5909298135243521,2.2257296832966897,0.9202951683103339,0.920295168310302,0.0359745801394907,0.0038373189878115562,0.0038373189878115562
100.0,11.47477796076938,1.5953902063530494,1.59539020635305,2.2257491077064633,0.9127233098734397,0.912723309873441,0.03567859420201998,0.0038365046424136094,0.0038365046424136094
100.0,11.48477796076938,1.599813389441654,1.599813389441651,2.225768386893429,0.9051303429009205,0.9051303429009252,0.03538178312633889,0.0038356972904240493,0.0038356972904240493
100.0,11.49477796076938,1.6041992683306967,1.6041992683306978,2.225787520020466,0.8975164472336321,0.8975164472336303,0.03508415394247564,0.0038348969440075036,0.0038348969440075036
100.0,11.50477796076938,1.6085477493937745,1.6085477493937803,2.2258065062563537,0.8898818030873374,0.8898818030873272,0.03478571369511193,0.0038341036152044657,0.0038341036152044657
100.0,11.51477796076938,1.612858739838574,1.6128587398385605,2.2258253447758065,0.8822265910491541,0.8822265910491794,0.03448646944344618,0.0038333173159316933,0.0038333173159316933
100.0,11.524777960769379,1.6171321477078584,1.6171321477078684,2.2258440347595414,0.874550992074144,0.8745509920741307,0.034186428261056855,0.0038325380579824417,0.0038325380579824417
100.0,11.534777960769379,1.6213678818805837,1.621367881880603,2.225862575394315,0.8668551874815954,0.8668551874815587,0.03388559723576477,0.0038317658530268445,0.0038317658530268445
100.0,11.54477796076938,1.6255658520728398,1.6255658520728455,2.2258809658729675,0.8591393589516443,0.8591393589516341,0.03358398346949677,0.003831000712612144,0.003831000712612144
100.0,11.554777960769378,1.6297259688388288,1.6297259688388241,2.225899205394479,0.8514036885217966,0.8514036885218009,0.03328159407814226,0.003830242648163053,0.003830242648163053
100.0,11.56477796076938,1.6338481435719052,1.6338481435718961,2.225917293164007,0.8436483585832903,0.8436483585833049,0.03297843619142436,0.00382949167098205,0.00382949167098205
100.0,11.57477796076938,1.6379322885055236,1.6379322885055188,2.2259352283929434,0.8358735518776703,0.8358735518776775,0.032674516952758324,0.00382874779224965,0.00382874779224965
100.0,11.58477796076938,1.6419783167142137,1.64197831671421,2.225953010298941,0.8280794514932233,0.8280794514932291,0.0323698435191124,0.0038280110230247415,0.0038280110230247415
100.0,11.59477796076938,1.6459861421145037,1.6459861421145383,2.2259706381059825,0.8202662408615357,0.8202662408614696,0.032064423060876014,0.003827281374244861,0.003827281374244861
100.0,11.604777960769379,1.649955679465957,1.6499556794659596,2.2259881110444057,0.8124341037538058,0.8124341037538038,0.03175826276171602,0.003826558856726503,0.003826558856726503
100.0,11.614777960769379,1.6538868443719288,1.653886844371931,2.226005428350962,0.8045832242776713,0.8045832242776653,0.03145136981844571,0.003825843481165393,0.003825843481165393
100.0,11.624777960769379,1.6577795532806574,1.6577795532806492,2.226022589268851,0.7967137868733558,0.79671378687337,0.031143751440882685,0.0038251352581367914,0.0038251352581367914
100.0,11.63477796076938,1.661633723486081,1.6616337234860632,2.2260395930477705,0.7888259763103632,0.7888259763103952,0.030835414851715225,0.0038244341980957957,0.0038244341980957957
100.0,11.64477796076938,1.665449273128747,1.6654492731287474,2.226056438943955,0.7809199776839377,0.780919977683936,0.030526367286363838,0.003823740311377601,0.003823740311377601
100.0,11.65477796076938,1.669226121196745,1.6692261211967645,2.2260731262202196,0.7729959764114832,0.772995976411442,0.030216615992845884,0.003823053608197812,0.003823053608197812
100.0,11.66477796076938,1.6729641875265482,1.672964187526551,2.226089654146009,0.7650541582291112,0.7650541582291057,0.029906168231635163,0.0038223740986527053,0.0038223740986527053
100.0,11.67477796076938,1.6766633928038344,1.676663392803852,2.22610602199743,0.7570947091882549,0.757094709188222,0.029595031275528226,0.0038217017927195188,0.0038217017927195188
100.0,11.68477796076938,1.6803236585644454,1.6803236585644608,2.2261222290573026,0.7491178156519458,0.7491178156519162,0.029283212409507778,0.003821036700256716,0.003821036700256716
100.0,11.694777960769379,1.6839449071951436,1.683944907195148,2.2261382746151916,0.7411236642914901,0.741123664291482,0.028970718930603195,0.003820378831004299,0.003820378831004299
100.0,11.70477796076938,1.6875270619344782,1.6875270619344709,2.226154157967453,0.733112442082914,0.7331124420829294,0.028657558147756428,0.00381972819458406,0.00381972819458406
100.0,11.714777960769378,1.691070046873607,1.691070046873598,2.226169878417282,0.725084336303477,0.7250843363034953,0.028343737381684445,0.003819084800499812,0.003819084800499812
100.0,11.72477796076938,1.6945737869571142,1.6945737869571216,2.2261854352747306,0.7170395345281553,0.7170395345281426,0.028029263964742562,0.0038184486581377326,0.0038184486581377326
100.0,11.73477796076938,1.6980382079838283,1.6980382079838237,2.226200827856781,0.7089782246261237,0.7089782246261338,0.027714145240787042,0.0038178197767665795,0.0038178197767665795
100.0,11.74477796076938,1.7014632366075584,1.7014632366075457,2.226216055487348,0.700900594757368,0.7009005947573971,0.02739838856504028,0.003817198165537991,0.003817198165537991
100.0,11.75477796076938,1.7048488003379239,1.7048488003379272,2.22623111749735,0.6928068333691257,0.6928068333691167,0.0270820013039543,0.003816583833486686,0.003816583833486686
100.0,11.76477796076938,1.7081948275411334,1.7081948275411378,2.2262460132247273,0.6846971291923306,0.684697129192318,0.02676499083507099,0.0038159767895308144,0.0038159767895308144
100.0,11.774777960769379,1.711501247440712,1.7115012474407125,2.226260742014486,0.6765716712382432,0.6765716712382449,0.026447364546891818,0.0038153770424721174,0.0038153770424721174
100.0,11.784777960769379,1.7147679901182513,1.7147679901182615,2.2262753032187392,0.668430648794936,0.6684306487949108,0.026129129838734916,0.0038147846009962713,0.0038147846009962713
100.0,11.79477796076938,1.7179949865141984,1.7179949865142055,2.2262896961967367,0.6602742514237123,0.6602742514236981,0.025810294120603507,0.0038141994736730638,0.0038141994736730638
100.0,11.804777960769378,1.7211821684285227,1.721182168428525,2.226303920314918,0.6521026689557595,0.652102668955753,0.025490864813047357,0.003813621668956689,0.003813621668956689
100.0,11.81477796076938,1.7243294685214825,1.7243294685214785,2.2263179749469217,0.6439160914885611,0.6439160914885734,0.02517084934702809,0.003813051195185982,0.003813051195185982
100.0,11.82477796076938,1.7274368203142993,1.7274368203142998,2.2263318594736483,0.63571470938249,0.6357147093824891,0.02485025516378118,0.0038124880605846824,0.0038124880605846824
100.0,11.83477796076938,1.7305041581899054,1.7305041581899039,2.2263455732832775,0.6274987132572333,0.627498713257239,0.024529089714681398,0.00381193227326161,0.00381193227326161
100.0,11.84477796076938,1.7335314173935785,1.7335314173935825,2.226359115771319,0.6192682939884178,0.6192682939884057,0.024207360461107368,0.003811383841210986,0.003811383841210986
100.0,11.854777960769379,1.7365185340336704,1.7365185340336615,2.2263724863406313,0.6110236427040157,0.6110236427040423,0.023885074874301873,0.0038108427723126293,0.0038108427723126293
100.0,11.864777960769379,1.7394654450822198,1.7394654450822256,2.226385684401465,0.602764950781038,0.6027649507810241,0.023562240435240953,0.0038103090743321862,0.0038103090743321862
100.0,11.874777960769379,1.7423720883756972,1.7423720883756915,2.226398709371495,0.5944924098418095,0.5944924098418264,0.023238864634493678,0.0038097827549213544,0.0038097827549213544
100.0,11.88477796076938,1.7452384026155483,1.7452384026155494,2.2264115606758605,0.5862062117507576,0.5862062117507586,0.022914954972090514,0.0038092638216181726,0.0038092638216181726
100.0,11.89477796076938,1.7480643273689245,1.7480643273689371,2.226424237747183,0.577906548610753,0.5779065486107201,0.02259051895738177,0.003808752281847131,0.003808752281847131
100.0,11.90477796076938,1.75084980306929,1.7508498030692716,2.2264367400256075,0.5695936127596296,0.5695936127596765,0.022265564108907464,0.003808248142919523,0.003808248142919523
100.0,11.91477796076938,1.7535947710169622,1.7535947710169608,2.226449066958842,0.5612675967669679,0.5612675967669718,0.02194009795425794,0.0038077514120335764,0.0038077514120335764
100.0,11.92477796076938,1.756299173379867,1.7562991733798652,2.2264612180021746,0.5529286934302285,0.5529286934302292,0.02161412802994048,0.0038072620962746966,0.0038072620962746966
100.0,11.93477796076938,1.7589629531940234,1.7589629531940107,2.2264731926185166,0.5445770957715699,0.5445770957716038,0.021287661881241288,0.003806780202615684,0.003806780202615684
100.0,11.944777960769379,1.7615860543641648,1.7615860543641642,2.2264849902784225,0.5362129970343404,0.5362129970343399,0.020960707062093537,0.003806305737916928,0.003806305737916928
100.0,11.95477796076938,1.764168421664347,1.7641684216643496,2.2264966104601376,0.5278365906794724,0.527836590679455,0.020633271134933608,0.003805838708926679,0.003805838708926679
100.0,11.964777960769378,1.766710000738495,1.7667100007385035,2.226508052649603,0.5194480703821385,0.519448070382127,0.020305361670579922,0.003805379122281127,0.003805379122281127
100.0,11.97477796076938,1.7692107381009703,1.7692107381009623,2.226519316340507,0.5110476300282512,0.5110476300282736,0.01997698624807963,0.003804926984504775,0.003804926984504775
100.0,11.98477796076938,1.771670581137103,1.7716705811371014,2.2265304010343034,0.5026354637110376,0.502635463711047,0.019648152454589864,0.0038044823020104476,0.0038044823020104476
100.0,11.99477796076938,1.7740894781037757,1.7740894781037682,2.2265413062402475,0.4942117657274617,0.4942117657274801,0.019318867885229095,0.003804045081099673,0.003804045081099673
100.0,12.00477796076938,1.7764673781299194,1.7764673781299174,2.226552031475411,0.4857767305748807,0.48577673057489273,0.018989140142950525,0.0038036153279627305,0.0038036153279627305
100.0,12.01477796076938,1.778804231217061,1.7788042312170553,2.226562576264721,0.4773305529475042,0.4773305529475179,0.018658976838401845,0.003803193048678932,0.003803193048678932
100.0,12.024777960769379,1.781099988239817,1.7810999882398173,2.2265729401409895,0.4688734277329842,0.46887342773298113,0.018328385589792842,0.003802778249216745,0.003802778249216745
100.0,12.034777960769379,1.7833546009464172,1.783354600946411,2.226583122644925,0.46040555000888883,0.46040555000890776,0.01799737402275798,0.003802370935434055,0.003802370935434055
